,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1164,0HaeGQdShN9VUjakBQfrp6,Plastilina Mosh,Hola Chicuelos,Enzo,31,235200,False,0.735,0.864,1,-4.801,1,0.0742,0.00434,0.598,0.765,0.851,90.037,4,afrobeat
1165,1sleIdUSkIg36nTMf10XPe,Juanafé;Demian Rodríguez,Fuiste un Trozo de Hielo en la Escarcha,Fuiste un Trozo de Hielo en la Escarcha,28,247750,False,0.714,0.532,7,-9.327,1,0.0296,0.573,0.0,0.0909,0.795,129.972,4,afrobeat
1166,0FMXE6Tkdurx7pPcSfIezB,Jorge Drexler,Cara B,Sea - Cara B,29,252573,False,0.466,0.342,7,-15.497,1,0.195,0.746,1.74e-05,0.582,0.628,120.066,4,afrobeat
1167,4lCTl376EHJc2DMFkCtOPY,Newen Afrobeat,Curiche,Chaltumay,28,356800,False,0.789,0.869,8,-6.758,1,0.0482,0.168,0.391,0.0944,0.909,124.947,4,afrobeat
1168,63nOQpjvgznL7lF5tEwsCs,Newen Afrobeat,Newen Afrobeat,Caminante,27,397573,False,0.604,0.904,6,-5.338,0,0.0483,0.0787,0.708,0.144,0.557,92.962,4,afrobeat
1169,3AWPLOOFNh8vxh8yS5z8dj,Juanafé,Parrilladas Vargas (Vol. II),Como Ayer,29,217217,False,0.732,0.613,1,-8.872,0,0.0352,0.765,1.16e-06,0.137,0.924,102.481,4,afrobeat
1170,7DGciw6JNzvNtdmvvANsHV,BaianaSystem,BaianaSystem,Barravenida,27,297360,False,0.646,0.651,7,-10.789,0,0.0328,0.0025,0.739,0.17,0.672,133.985,4,afrobeat
1171,058beKosGKglMtEQ3sZwq6,BaianaSystem,ATO 3: América do Sol,Corneteiro Luís,29,219746,False,0.762,0.858,9,-4.589,0,0.0313,0.321,0.0629,0.276,0.836,126.005,4,afrobeat
1172,15F5w6GELfrYu4M4Wq02Nt,Jorge Drexler,Llueve,De amor y de casualidad,28,191466,False,0.741,0.564,9,-9.052,1,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4,afrobeat
1173,7Fy5yxwDFi71dQId1TEMjV,Mandrill,Just Outside Of Town,Mango Meat,28,286613,False,0.596,0.686,2,-7.915,1,0.103,0.28,0.00969,0.0726,0.729,103.949,4,afrobeat
1174,49ieDVc3fyaSV6QUiusAWG,Criolo,Espiral de Ilusão - Deluxe Edition,Língua Felina – Deluxe Edition,26,180480,False,0.77,0.797,0,-4.778,1,0.0345,0.555,0.000122,0.0928,0.964,96.879,4,afrobeat
1175,5zY1AEroeKrcz3t97TJZSN,Los Amigos Invisibles;C-Funk;Mcklopedia,Cool Love,Como te Gusta (feat. C-Funk & McKlopedia),30,167717,False,0.84,0.632,5,-7.338,0,0.0599,0.0674,0.0,0.164,0.764,93.985,4,afrobeat
1176,0l2BHYyFjlGdnR0uunsImK,Los Amigos Invisibles,Super Pop Venezuela,Si Tú Te Vas,30,278093,False,0.783,0.491,5,-9.672,1,0.0351,0.044,0.000361,0.147,0.339,134.955,4,afrobeat
1177,68jCHd8ltpjWwj0cDX2G1y,Jorge Drexler,Sea,Nada menos,30,220413,False,0.695,0.514,9,-9.933,1,0.0326,0.283,0.00019,0.116,0.439,132.065,4,afrobeat
1178,793VAZ2ErvDgTgJmvlwRVW,El Hijo De La Cumbia,Freestyle de Ritmos,La Mara Tomaza,26,230635,False,0.598,0.929,7,-4.382,0,0.0629,0.0072,0.406,0.369,0.655,92.603,4,afrobeat
1179,1sTIyJ58UqaMxjGllmkzx2,BaianaSystem,OXEAXEEXU,Tubarão,28,142333,False,0.738,0.925,0,-4.205,1,0.0429,0.0125,0.836,0.153,0.704,131.065,4,afrobeat
1180,7nTDFaGqZtkA0KDEays8vu,BaianaSystem;Bule Bule;Rapadura,OXEAXEEXU,Oxe,30,198213,False,0.765,0.912,7,-3.823,0,0.153,0.316,1.25e-06,0.0785,0.568,107.999,4,afrobeat
1181,57ypE3GdN7ZLaZou7JAu9t,Jorge Drexler,Sea,Tamborero,29,264293,False,0.833,0.579,11,-9.205,0,0.101,0.451,0.294,0.152,0.819,94.008,4,afrobeat
1182,6CdWVVb0fEm68YrJFHSOI2,Los Amigos Invisibles,El Paradise (Extended),Espérame (Extended Mix),31,337882,False,0.75,0.775,9,-7.086,1,0.0382,0.00914,0.0061,0.075,0.962,119.982,4,afrobeat
1183,7kM4yhMogdpiOZu0wL1UFy,BaianaSystem,BaianaSystem,Amerikha Expressa,28,179306,False,0.39,0.661,7,-9.916,0,0.0321,0.61,0.726,0.298,0.205,123.257,4,afrobeat
1184,0AJrAnMeFDG04VHuuvrC9Y,BaianaSystem,BaianaSystem,Jah Jah Revolta,30,321666,False,0.551,0.806,11,-8.328,0,0.0558,0.026,0.00122,0.0762,0.671,143.876,4,afrobeat
1185,6k0eY0m3EDzcV2tFSHGcnw,The Budos Band,The Budos Band II,King Cobra,28,220306,False,0.667,0.548,8,-4.813,1,0.0298,0.0181,0.739,0.206,0.823,104.668,4,afrobeat
1186,5jPPbInoWNDVOBCyKCvvec,BaianaSystem;Roberto Mendes,BaianaSystem,Nesse Mundo,30,222613,False,0.747,0.521,2,-9.483,0,0.0325,0.638,0.0304,0.118,0.498,120.035,4,afrobeat
1187,4p6AGgNYuN2y5v7dTqDMu7,BaianaSystem;Claudia Manzo,OXEAXEEXU,Pachamama,29,158066,False,0.75,0.855,4,-4.441,0,0.0436,0.0789,0.00157,0.0851,0.879,150.03,3,afrobeat
1188,6N4LDYOe8pjg7qF7Y89xnO,Samuca e a Selva;Criolo,Tudo Que Move É Sagrado,Cais,27,194777,False,0.714,0.431,10,-9.564,0,0.0327,0.781,0.00816,0.116,0.501,125.94,3,afrobeat
1189,0ZIsepDdpiFV9dGhIXyFau,The New Mastersounds;Spellbinder,Made for Pleasure,Fancy (feat. Spellbinder),30,358053,False,0.537,0.744,7,-7.267,1,0.0655,0.0896,0.337,0.202,0.826,153.109,4,afrobeat
1190,6QkjoJ4fgWczKVLkN3zsGR,Bixiga 70,Bixiga 70 (2011),Tema Di Malaika,27,247693,False,0.689,0.886,8,-8.548,0,0.0462,0.563,0.897,0.0744,0.884,107.983,4,afrobeat
1191,2TPCINjlzZ9Hbp0tCRQC2b,BaianaSystem,BaianaSystem,O Carnaval Quem É Que Faz?,29,263146,False,0.603,0.849,11,-8.917,0,0.0392,0.1,0.138,0.106,0.674,143.027,4,afrobeat
1192,3A33sno00r6ooYuPjV8txe,BaianaSystem,OXEAXEEXU,Rádio África,28,198720,False,0.736,0.948,7,-5.486,1,0.0443,0.0586,0.694,0.854,0.848,130.013,4,afrobeat
1193,5gqFvca45ESaMKJo40t19k,Jorge Drexler,Frontera,Princesa bacana,28,190000,False,0.718,0.428,5,-13.17,1,0.0307,0.676,0.00865,0.159,0.551,139.956,4,afrobeat
1194,1vScxuyEa7X1HSP1HXLqZb,Jackie Mittoo,The Keyboard King at Studio One,Wall Street,29,434600,False,0.827,0.359,7,-12.863,1,0.0909,0.332,0.703,0.0911,0.684,135.421,4,afrobeat
1195,6HuZyRmNgLkVALF4LS99TB,Plastilina Mosh,Juan Manuel,Human Disco Ball,28,214266,False,0.806,0.99,11,-7.994,0,0.0455,0.000385,0.509,0.0305,0.921,125.026,4,afrobeat
1196,1JF1nELbG0d3bxg7EPLGNQ,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Cachete a Cachete,30,287533,False,0.781,0.755,7,-7.015,1,0.0395,0.564,0.00267,0.126,0.597,118.168,4,afrobeat
1197,0CgaxyFnvXznq6GCM6XJeW,Criolo,Viva Tim Maia,Coroné Antonio Bento,28,202040,False,0.51,0.933,9,-4.89,1,0.18,0.0185,0.0,0.278,0.789,176.083,4,afrobeat
1198,51qhR6wqpb6Gm2PSOwBPCF,BaianaSystem,OXEAXEEXU,Corneteiro Luís,30,219826,False,0.764,0.857,9,-4.618,0,0.0323,0.289,0.0528,0.245,0.792,126.009,4,afrobeat
1199,5Tjwl3oPSCD2o0nkAbiGW0,Jorge Drexler,Frontera,Aquellos tiempos,29,200026,False,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,afrobeat
1200,4bJ7tMJqfYmkKgCYzaaG4B,El Michels Affair,Enter The 37th Chamber,C.R.E.A.M.,55,174826,False,0.571,0.508,11,-8.118,0,0.0254,0.532,0.951,0.161,0.102,96.825,4,afrobeat
1201,4icYKOgfJLxp44GNWEZqyJ,Limoblaze;Moses Bliss,Grateful,Grateful,45,224634,False,0.729,0.866,9,-5.656,1,0.193,0.267,0.0,0.146,0.711,131.913,4,afrobeat
1202,5QbdIj9omsOxwpkZXGWDTU,CalledOut Music,Shout to the Lord,Shout to the Lord,38,158000,False,0.599,0.499,11,-14.386,1,0.196,0.105,0.0,0.0986,0.765,159.915,4,afrobeat
1203,38hOrmc7D0YqWZ2QYdxgK2,Limoblaze;Emandiong,Desire,Desire,49,204521,False,0.699,0.858,11,-6.603,0,0.089,0.0332,0.000204,0.0978,0.432,115.113,4,afrobeat
1204,414J8tKHbtF16XOiHGBEso,Mulatu Astatke,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Tezeta (Nostalgia),52,376640,False,0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,3,afrobeat
1205,1gP3o6z0DgtdcOzffesabd,TJ Cream,The Vibe,The Vibe,26,163500,False,0.827,0.604,8,-8.976,0,0.244,0.643,1.86e-05,0.163,0.766,140.923,4,afrobeat
1206,5wzXA6J543VYmrDVrFN6Bg,Caê,O Caçador e a Flecha,O Caçador e a Flecha,25,211850,False,0.795,0.598,0,-7.021,1,0.0329,0.312,0.00807,0.0552,0.883,108.992,4,afrobeat
1207,0iEmk7H1cg3eiwVckWHsSe,Afrocidade,Vivão,LadoB,25,180000,False,0.655,0.774,9,-5.295,0,0.171,0.0283,0.00235,0.0651,0.462,192.004,4,afrobeat
1208,1d27EOdOzpEGWWT59hf1xm,Jor'dan Armstrong,YOU,YOU,27,188133,False,0.701,0.718,2,-5.677,1,0.0301,0.00647,0.0,0.173,0.608,93.028,4,afrobeat
1209,5gzOvdhMvQnNl5a8NlZLs7,BaianaSystem,BaianaSystem,BembaDub,26,168560,False,0.353,0.721,6,-6.3,0,0.129,0.0643,0.344,0.112,0.652,170.026,3,afrobeat
1210,4VuK5i4dgHvc80zBMCcty0,Criolo,Espiral de Ilusão - Deluxe Edition,Dilúvio de Solidão,24,158040,False,0.73,0.646,9,-6.751,1,0.0345,0.669,0.00171,0.0866,0.938,98.012,4,afrobeat
1211,2KCyx1wmIdWUwJPM7LItHS,Sarah Téibo;Sigag Lauren;Paola Carla,Belongs to You (EDM Remix),Belongs to You - EDM Remix,26,187500,False,0.746,0.828,0,-6.568,1,0.0409,0.113,0.0028,0.0635,0.31,104.974,4,afrobeat
1212,5uz0SWG61f8sK3YG37AuuU,Timoneki;Silvana Estrada,Vida,Mi Gente,25,237613,False,0.498,0.695,4,-6.89,0,0.0335,0.055,9.9e-06,0.126,0.59,175.815,4,afrobeat
1213,2v7OzJaNF7ZCXrbnsYonGw,Jorge Drexler,Llueve,No pienses de más,27,190000,False,0.706,0.608,0,-8.304,1,0.031,0.227,4.36e-05,0.112,0.215,120.407,4,afrobeat
1214,4DLl7PmnqhrYN6hDRO9Whu,Jorge Drexler,Codo Con Codo,Codo Con Codo,27,105438,False,0.667,0.218,4,-10.563,0,0.0351,0.941,1.45e-06,0.191,0.224,113.842,4,afrobeat
1215,0ef9BxWhaAOvzqsDuDLp2a,Becca Folkes;Happi,12 Rounds (feat. Happi),12 Rounds (feat. Happi),25,166373,False,0.725,0.611,4,-7.218,0,0.128,0.086,0.0,0.504,0.415,101.012,4,afrobeat
1216,6DU07zLVPOlPqqybYpQZDn,La Misa Negra,La Misa Negra,Dueña de Mi,25,183213,False,0.587,0.686,9,-5.113,0,0.122,0.00428,0.00705,0.0428,0.71,183.938,4,afrobeat
1217,01ioXCMkGpxuKrdEO3TSob,Jor'dan Armstrong,GRACE,GRACE,27,255761,False,0.681,0.579,2,-6.141,0,0.0434,0.212,0.0,0.333,0.588,120.037,4,afrobeat
1218,0lG2LQ2t8sUXzVef5SYjEj,Thiago França,A Espetacular Charanga do França,Cumbia Cumbia,25,207307,False,0.893,0.728,5,-7.742,0,0.0893,0.327,0.000288,0.041,0.924,94.067,4,afrobeat
1219,2Fc99kfkQ1S2RilXcd6xIU,Money Chicha,Echo en Mexico,Quieren Efectos,24,167217,False,0.553,0.773,5,-6.446,1,0.0343,0.173,0.865,0.185,0.597,96.617,4,afrobeat
1220,3x048ys8VRKBAe4JHvi8kU,Criolo,Espiral de Ilusão - Deluxe Edition,Lá Vem Você,26,220320,False,0.784,0.597,2,-6.307,1,0.068,0.685,0.000273,0.11,0.961,81.984,4,afrobeat
1221,7bm92XIVukRUY8O3xEhWfX,Breakestra,Hit the Floor,Show & Prove,26,177453,False,0.668,0.874,7,-2.771,1,0.0731,0.587,0.0,0.109,0.836,107.346,4,afrobeat
1222,4cFyYjAGsKwcAoo6V8EIAr,Metá Metá,MetaL MetaL,Tristeza Não,27,134008,False,0.719,0.202,11,-9.86,0,0.0593,0.819,0.000266,0.0692,0.806,75.073,4,afrobeat
1223,0nMwIoIr5VdUiEeEPMWQ2Y,Criolo,Espiral de Ilusão - Deluxe Edition,Nas Águas,24,235560,False,0.756,0.652,5,-5.466,1,0.0501,0.742,8.49e-06,0.079,0.697,115.83,4,afrobeat
1224,5v9NU6mZ8sbEUXcyEZeZlw,Criolo,Espiral de Ilusão - Deluxe Edition,Menino Mimado,25,227640,False,0.827,0.603,0,-5.248,0,0.0354,0.552,0.000798,0.214,0.83,144.001,4,afrobeat
1225,5w7iYWCPAuf9CYfD9LkGJH,Africania,Ori,Oxalá Babá,26,193893,False,0.893,0.671,11,-8.777,1,0.0619,0.646,0.2,0.117,0.933,99.998,4,afrobeat
1226,60nIzfXKC0Ej75nlXfYx9V,Samuca e a Selva,Ditados Populares Dançantes,Vem,24,73293,False,0.596,0.358,1,-13.075,1,0.0366,0.221,0.00233,0.19,0.606,81.112,3,afrobeat
1227,6WSzh5vVCF5CGg3Qr4ax2e,Jorge Drexler,Cara B,Gracias - Cara B,26,228413,False,0.707,0.283,2,-16.795,1,0.0652,0.848,0.00054,0.339,0.796,79.771,4,afrobeat
1228,1z38CbWAVCe8mJ9r4uWTAa,Jorge Drexler,Sea,Durante,27,197506,False,0.608,0.706,1,-10.1,1,0.138,0.00226,0.000728,0.329,0.504,177.914,4,afrobeat
1229,4PYtKS83Cg2UZa6rKrePyT,Los Amigos Invisibles,Dame el Mambo,Dame el Mambo,28,268580,False,0.738,0.868,2,-5.411,1,0.061,0.00763,0.0638,0.0844,0.802,119.988,4,afrobeat
1230,4l5OJLb3AsvfEyeAYAJHpe,Juanafé,La Makinita,Venga Mi Vida,26,311453,False,0.698,0.542,9,-5.923,0,0.0276,0.639,0.000261,0.104,0.724,88.058,4,afrobeat
1231,3jDxMQEuQvVjCuTdvcD6qO,Afrocidade,Afrocidade na Pista,Eu Vou no Gueto,26,234626,False,0.762,0.902,9,-4.341,0,0.0507,0.0256,3.93e-05,0.198,0.882,133.984,4,afrobeat
1232,4uvbpWSO8tnJFWwDCimjmU,Los Amigos Invisibles;Superthriller,Cool Love,Give us your money (feat. Superthriller),27,258104,True,0.776,0.793,7,-7.276,1,0.16,0.0702,7.82e-06,0.288,0.771,112.003,4,afrobeat
1233,4KoSQS6Bs9ZjgkdvR7UFJM,Los Amigos Invisibles,Super Pop Venezuela,No Es Fácil Amar,29,249520,False,0.732,0.825,4,-7.509,0,0.0453,0.0707,0.00598,0.204,0.79,117.893,4,afrobeat
1234,5o0ehnApshT6XmXu3tT2OJ,Abayomy Afrobeat Orquestra,Abra Sua Cabeça,Abra Sua Cabeça,25,387165,False,0.695,0.895,1,-8.202,1,0.048,0.116,0.734,0.311,0.962,120.069,4,afrobeat
1235,0T5qABWOBtr9qbTTx54PSG,Jorge Drexler,Frontera,Corazón de cristal,27,253293,False,0.686,0.212,7,-16.961,1,0.0495,0.791,5.73e-05,0.288,0.189,134.12,4,afrobeat
1236,31ao406OGaNbH3p8KydsV6,Calle 13,Los De Atrás Vienen Conmigo,Intro Crónica De Un Nacimiento,27,95733,True,0.443,0.453,8,-9.763,0,0.12,0.532,0.0,0.167,0.477,93.877,1,afrobeat
1237,47zhPBoQaIgrDlRTZn3e8Z,Los Amigos Invisibles,El Paradise,Viajero Frecuente del Amor,28,252106,False,0.609,0.92,5,-4.989,0,0.034,0.00647,0.143,0.194,0.661,133.924,4,afrobeat
1238,0aRBk8abP2vA3wl7GV74SA,Newen Afrobeat,Curiche,Open Your Eyes,25,479053,False,0.802,0.702,5,-7.722,0,0.0525,0.229,0.581,0.173,0.855,113.073,4,afrobeat
1239,3n4xOoTgs35OjmOnCDj1VX,The Budos Band,Burnt Offering,Magus Mountain,27,319026,False,0.486,0.803,7,-6.157,1,0.0363,7.89e-05,0.854,0.222,0.253,105.904,4,afrobeat
1240,7yEfhrMbfp8XNUrBFM7660,BaianaSystem;Bule Bule,OXEAXEEXU,Vixe,26,66706,False,0.474,0.625,0,-6.241,1,0.0443,0.87,0.00138,0.237,0.553,108.396,4,afrobeat
1241,1Ob6GLRM0pdmW6Nl8hnGNj,BaianaSystem;Tonho Matéria,OXEAXEEXU,Catraca,28,126120,False,0.742,0.939,7,-4.784,1,0.106,0.363,0.00604,0.157,0.965,154.955,4,afrobeat
1242,4UI3qMUacIIev18bDTyRRR,BaianaSystem;Claudia Manzo,OXEAXEEXU,Capucha,28,174680,False,0.736,0.938,2,-4.176,1,0.156,0.168,5.29e-05,0.215,0.561,104.981,4,afrobeat
1243,0ZmZP6aTs04W4GhXygWsXJ,Plastilina Mosh,Aquamosh,I´ve Got That Milton Pacheco Kinda Feeling - Melancolic Mix,28,262480,False,0.555,0.665,3,-10.47,0,0.0622,0.0352,0.596,0.116,0.399,178.064,4,afrobeat
1244,39xIDaeOVTKlUpSAwaG5Jr,Plastilina Mosh,Aquamosh,Monster Truck,28,258160,False,0.583,0.932,4,-7.734,0,0.0762,0.00208,0.0119,0.0674,0.492,96.899,4,afrobeat
1245,5qSIn5VR4Yp1xcb7krEJQy,BaianaSystem;Céu,OXEAXEEXU,O Que Não Me Destrói Me Fortalece,27,232773,False,0.737,0.571,11,-6.756,0,0.0303,0.0585,0.000707,0.126,0.655,119.054,4,afrobeat
1246,16PU73LgqfTxxwqTmSp6Ch,Jorge Drexler,Frontera,Camino a La Paloma,25,175866,False,0.778,0.243,9,-15.168,1,0.0596,0.64,0.00204,0.0823,0.714,166.027,3,afrobeat
1247,05B4ROjViZEHFGATQzPQJI,Jorge Drexler,Frontera,Madre Tierra,26,210266,False,0.594,0.305,7,-12.028,1,0.0482,0.718,0.0231,0.108,0.694,166.7,4,afrobeat
1248,2hUuLfZEqlAGqlp5aWmcaU,Jackie Mittoo,The Keyboard King at Studio One,Killer Diller,27,167493,False,0.591,0.748,5,-7.136,1,0.0292,0.0679,0.837,0.286,0.961,127.636,4,afrobeat
1249,7cn8UphRWOPeGn4hxMvY0X,Los Amigos Invisibles,Repeat After Me,Invisible Love,29,274346,False,0.731,0.747,11,-6.612,0,0.0305,0.0136,0.0301,0.09,0.962,125.98,4,afrobeat
1250,2Pu5TsQ90hDVUZmuNDnzJc,Prinx Emmanuel;Grace Lokwa,Kumama Papa (Tiktok refix version),Kumama Papa - Tiktok refix version,44,124840,False,0.631,0.502,5,-10.195,1,0.242,0.835,3.75e-05,0.155,0.776,156.183,4,afrobeat
1251,4TbIOAb7FfbhHi2glq0EwA,Cymande,Cymande,Dove,48,655440,False,0.439,0.475,6,-12.559,0,0.0361,0.449,0.253,0.0903,0.428,111.717,4,afrobeat
1252,1bZH8L8V2m454tdcSPEIl7,Menahan Street Band,Make the Road By Walking,The Traitor,55,162266,False,0.628,0.585,3,-8.036,0,0.0421,0.147,0.927,0.0465,0.618,100.95,4,afrobeat
1253,7DFA3k0QQtvAkItuNAwKh4,Monophonics;Kelly Finnigan,It's Only Us,Last One Standing,53,436840,False,0.588,0.576,6,-6.945,0,0.0367,0.218,0.0357,0.172,0.66,129.155,4,afrobeat
1254,1ZrUkIAnUCZB7vlXxzrLrK,Jorge Drexler,Llueve,Tu piel,24,203000,False,0.868,0.367,5,-13.304,0,0.039,0.303,0.0066,0.0895,0.522,130.038,4,afrobeat
1255,7sJh1Fj7dcuHnHSqL8FHf3,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine,Segura,Segura,23,238293,False,0.538,0.533,0,-12.113,1,0.0518,0.0184,0.0133,0.109,0.365,74.973,4,afrobeat
1256,6jiEHXIHZa65gPnkKHPGGE,Criolo,Espiral de Ilusão - Deluxe Edition,Espiral de Ilusão,24,220800,False,0.772,0.33,2,-9.51,1,0.0342,0.886,0.001,0.136,0.472,124.041,4,afrobeat
1257,41Bh60o6KY7dakdwBoIfUM,Jor'dan Armstrong,Tomorrow,Tomorrow,24,237584,False,0.547,0.627,10,-7.311,0,0.0359,0.0513,0.00145,0.112,0.615,174.967,4,afrobeat
1258,7EytAw7jpuHSPDoro79Rc0,Breakestra;Choklate,Stand up,Take My Time,25,300973,False,0.641,0.884,7,-5.472,1,0.0602,0.0567,0.0,0.0219,0.883,104.962,4,afrobeat
1259,0QOkTTHHu298cUM38FZTd8,Jor'dan Armstrong,SHE,SHE,25,224000,False,0.704,0.692,11,-6.2,0,0.186,0.223,0.0,0.0796,0.614,92.527,4,afrobeat
1260,5IDX3criNsV6KTvV5gTfa9,Jorge Drexler,Vaivén,Vaivén,25,175026,False,0.561,0.346,6,-17.938,1,0.0555,0.701,0.0129,0.0922,0.775,112.232,4,afrobeat
1261,2JiDOs6xcdRVkMVtssm7NM,QUITAPENAS,QUITAPENAS,Papaya,22,201116,False,0.568,0.901,2,-5.337,1,0.0983,0.0894,0.000215,0.184,0.745,78.567,4,afrobeat
1262,6wuKQTG5bX38pDnOQODK3M,Morbo y Mambo,Noches de Morbo Vol. 1,Rogers Nelson,25,322700,False,0.683,0.536,4,-8.362,0,0.0465,0.115,0.692,0.179,0.845,83.986,4,afrobeat
1263,1VO8xVwfozbNKhsaZlOEhe,Los Amigos Invisibles,Cool Love,Cool Love 3,25,37702,False,0.549,0.489,4,-13.621,0,0.0458,0.35,0.926,0.122,0.648,77.593,1,afrobeat
1264,6qZA2WW7WaPQ6fk3QT0dcw,Calle 13,Los De Atrás Vienen Conmigo,Esto Con Eso,25,250080,True,0.659,0.74,7,-6.524,1,0.198,0.108,0.0,0.115,0.91,190.001,4,afrobeat
1265,6nOG7P1UzG9vqhBtB9Bdab,The Bongo Hop;Dafuniks,The Red Hill,The Red Hill,24,166866,False,0.776,0.788,1,-7.785,1,0.18,0.0732,0.0578,0.0773,0.871,99.91,4,afrobeat
1266,4FYOLa4OMokaDwZCUVXZvz,La Cumbia Chicharra;Emilie Rambaud,Hijo de Tigre,Mapalé,23,261240,False,0.595,0.633,1,-9.633,1,0.165,0.0172,0.209,0.0911,0.888,146.919,4,afrobeat
1267,2oWex6rYoQ7Bl2D9zG8d3F,Fela Kuti,The Best of the Black President,Water No Get Enemy,48,591693,False,0.641,0.926,10,-7.718,0,0.0572,0.11,0.0246,0.09,0.883,90.934,4,afrobeat
1268,3ObBmm3X92aff7Dct4drkj,Cymande,Promised Heights,Brothers On The Slide,56,251400,False,0.815,0.602,7,-10.192,0,0.196,0.3,0.00548,0.0737,0.805,109.704,4,afrobeat
1269,2inOdpcpLUNsxeKaCbCg1r,Jor'dan Armstrong,Blsd (Deluxe),Clout,25,217674,False,0.699,0.62,7,-4.885,1,0.185,0.0887,0.0,0.17,0.311,158.04,4,afrobeat
1270,4THV8iU0E5bW9uPLjDVWSC,Los Amigos Invisibles,Arepa 3000,Llegaste Tarde,26,416040,False,0.49,0.82,5,-7.138,1,0.0684,0.799,0.0558,0.131,0.854,102.572,4,afrobeat
1271,0rfLENWpXJIDhnqOF2IIOM,Calle 13,Los De Atrás Vienen Conmigo,Tal Para Cual,27,227826,True,0.726,0.871,4,-4.826,0,0.111,0.0714,7.87e-06,0.157,0.773,175.999,4,afrobeat
1272,2NVK1qY94RNPBEururiknk,Orgone,The Killion Floor,Duck and Cover,25,169800,False,0.786,0.729,11,-8.323,0,0.0425,0.0484,0.844,0.151,0.907,100.995,4,afrobeat
1273,4alWdQ3c2rd0NuIwZ3nF5M,Jorge Drexler,Una cancion me trajo hasta aqui,Una canción me trajo hasta aquí,26,198773,False,0.669,0.843,0,-5.726,1,0.03,0.0641,0.000297,0.109,0.842,131.461,4,afrobeat
1274,0pf5z9FfyTiAe8VBI6hmuU,La Misa Negra,Misa de Medianoche,Cumbia Milagrosa,23,203646,False,0.525,0.424,9,-9.356,0,0.101,0.00552,0.0044,0.062,0.631,203.01,4,afrobeat
1275,7JxdbxzHJZLP9kBtUNuwKt,Afrocidade,Vivão,Direto de Camaçacity,25,173071,False,0.821,0.779,10,-4.283,0,0.113,0.0976,0.0,0.0659,0.464,105.003,4,afrobeat
1276,1o2QdOWqHDLt6Fv2pVfkNf,Samuca e a Selva,Ditados Populares Dançantes,Feitiço,24,262731,False,0.868,0.793,6,-3.828,1,0.0315,0.255,1.31e-06,0.0884,0.972,121.977,4,afrobeat
1277,1Y7JDqUVbaHRPsLJtSY8ie,Grupo Fantasma,Sonidos Gold,Arroz Con Frijoles,24,241520,False,0.382,0.931,6,-7.296,0,0.0591,0.137,0.649,0.0553,0.801,105.214,4,afrobeat
1278,7bCFRx6rAl9nZpKMm0QAOs,Jorge Drexler,Cara B,Disneylandia - Cara B,25,285880,False,0.575,0.295,2,-19.252,0,0.204,0.877,0.000763,0.336,0.564,79.991,4,afrobeat
1279,2gDu2SBfDxy3s7eElrPs6Q,Calle 13,Los De Atrás Vienen Conmigo,Los De Atrás Vienen Conmigo,26,216093,True,0.641,0.66,2,-5.595,1,0.357,0.208,0.0,0.128,0.549,169.881,4,afrobeat
1280,7F9iD9cZBEQMZgeD9EuO4Z,Juanafé,Afrorumba Chilenera,El Volcán,25,174102,False,0.715,0.897,2,-4.822,0,0.0635,0.432,0.0,0.15,0.839,96.891,3,afrobeat
1281,3lUTTvpsqOJGm28TZYgIGn,The Bongo Hop;Maikcel,"Satingarona, Vol. 1",Pa' Congo,24,221406,False,0.723,0.951,7,-5.076,1,0.0467,0.0681,0.0034,0.0478,0.762,110.076,4,afrobeat
1282,6ZKefbfRwoDdmiR1ktiM3g,The Budos Band,Burnt Offering,Black Hills,24,268333,False,0.44,0.728,5,-5.895,0,0.0348,0.00144,0.848,0.253,0.518,136.243,4,afrobeat
1283,04Y5KWj5JKfr4IaMoPlQP3,Samuca e a Selva,Feitiço,Feitiço,24,262425,False,0.869,0.797,6,-4.455,1,0.0318,0.414,0.0,0.0852,0.973,121.996,4,afrobeat
1284,33j8pvz67cQFfKX6PshhXH,Juanafé;La Flor del Recuerdo,Mi Último Fracaso,Mi Último Fracaso,23,265086,False,0.457,0.332,0,-10.365,1,0.0356,0.791,8.22e-06,0.102,0.305,164.096,3,afrobeat
1285,6m6huMZwZlXHORG96RIa8E,William Onyeabor,Atomic Bomb,Beautiful Baby,24,505973,False,0.852,0.442,11,-9.292,1,0.0403,0.446,0.228,0.0879,0.946,107.426,4,afrobeat
1286,35Ocr7h38aa1erSPuyUUR9,Juanafé;Carmen Lienqueo,Parrilladas Vargas (Vol. II),Canto para Siempre,24,319077,False,0.43,0.829,4,-9.146,0,0.162,0.0845,0.0,0.112,0.445,141.277,3,afrobeat
